,norm,E_te,E_tr,converged,n_tr,tau,method
0,1445.8098899225376,1.5914197610719958,0.04580125260308739,True,1000,0.05,mlp
1,1330.6921774798955,1.4670386419704577,0.08989410862961057,True,1000,0.1,mlp
2,1243.7192785375535,1.4291059878204557,0.14917942605730722,True,1000,0.15,mlp
3,1262.6308393039649,1.449533985110783,0.18863590026970556,True,1000,0.2,mlp
4,1186.6591675572367,1.40569659666883,0.22681947426401583,True,1000,0.25,mlp
5,1034.203054582428,1.3202732560738004,0.2996326781481978,True,1000,0.3,mlp
6,1062.9181907311963,1.4711990833000612,0.32428120732191634,True,1000,0.35,mlp
7,1031.4930125742533,1.3385381763700024,0.39735026254922495,True,1000,0.39999999999999997,mlp
8,947.898592927497,1.2202355038175332,0.4321683072307935,True,1000,0.44999999999999996,mlp
9,965.7751912438217,1.4498576203876885,0.4417064346193147,True,1000,0.49999999999999994,mlp
10,883.4244775027105,1.2950236934565091,0.5301086952474459,True,1000,0.5499999999999999,mlp
11,866.3780368671087,1.1810830722016605,0.5997884029175163,True,1000,0.6,mlp
12,874.9645821814864,1.3484806856917568,0.6439861543145523,True,1000,0.65,mlp
13,789.3204049730266,1.1477332477824111,0.6858283824815848,True,1000,0.7,mlp
14,773.1553281219591,1.101896159788972,0.7438077384662974,True,1000,0.75,mlp
15,761.7458265417501,0.9904573548824667,0.7987750162866297,True,1000,0.7999999999999999,mlp
16,712.0586881490763,1.0269514878614965,0.8461000676112544,True,1000,0.85,mlp
17,731.9333263757803,1.0245333244304515,0.8853309020566267,True,1000,0.9,mlp
18,649.5220588165375,1.101941417566657,0.9498889125235855,True,1000,0.95,mlp
19,590.1403387459862,0.9900263955162495,0.9847192506949871,True,1000,1.0,mlp
